salesHistoryKey,propertyKey,streetAddress,salesTypeDsc,saleAmt,saleDate
162134,61318,908 S ODE ST,5-Not Market Sale,175000,2002-03-14
228233,44033,2214 19th CT N,6-Quitclaim,12000,2002-03-14
1188,225,N ARIZONA ST,J-Property in 2 Jurisdictions,300000,2002-03-13
58929,11734,2110 N SYCAMORE ST,5-Not Market Sale,260000,2002-03-13
39852,7940,4390 LORCOM LN 309,"4-Multiple RPCs, Not A Coded S",155000,2002-03-13
58890,11726,6410 22nd ST N,5-Not Market Sale,323000,2002-03-13
40123,62329,4390 LORCOM LN P-4,"4-Multiple RPCs, Not A Coded S",155000,2002-03-13
55271,61723,2108 N JEFFERSON ST,E-Estate Sale,350000,2002-03-13
169251,33074,5300 COLUMBIA PIKE 511,E-Estate Sale,142000,2002-03-13
88106,17432,900 N STAFFORD ST 919,"4-Multiple RPCs, Not A Coded S",295000,2002-03-12
89458,17686,901 N STUART ST 4-079,"4-Multiple RPCs, Not A Coded S",295000,2002-03-12
217394,42066,735 26th ST S,M-Multiple RPCs Land Sale,569000,2002-03-12
217402,42068,737 26th ST S,M-Multiple RPCs Land Sale,569000,2002-03-12
115373,22581,1200 N NASH ST 0826,7-Partial Interest,108000,2002-03-11
174894,34121,4600 S FOUR MILE RUN DR 1226,"1-Foreclosure, Auction, Bankru",76000,2002-03-08
115372,22581,1200 N NASH ST 0826,7-Partial Interest,162000,2002-03-08
159168,31170,608 S WAYNE ST,E-Estate Sale,325000,2002-03-08
109175,21407,N OAK ST,"4-Multiple RPCs, Not A Coded S",9200000,2002-03-07
71697,14325,7th ST N,"4-Multiple RPCs, Not A Coded S",325000,2002-03-07
71630,14313,4516 7th ST N,"4-Multiple RPCs, Not A Coded S",325000,2002-03-07
109178,21408,N OAK ST,"4-Multiple RPCs, Not A Coded S",9200000,2002-03-07
110198,21593,ARLINGTON BLVD,"4-Multiple RPCs, Not A Coded S",9200000,2002-03-07
109129,21397,1501 ARLINGTON BLVD,"4-Multiple RPCs, Not A Coded S",9200000,2002-03-07
210158,59494,1101 S ARLINGTON RIDGE RD 0216,E-Estate Sale,465000,2002-03-07
109181,64459,ARLINGTON BLVD,"4-Multiple RPCs, Not A Coded S",9200000,2002-03-07
115663,22634,1200 N NASH ST 1132,E-Estate Sale,279500,2002-03-06
124119,57327,1320 N WAYNE ST 204,C-Condo Parking Space,6500,2002-03-01
153354,30055,4708 8th ST S,7-Partial Interest,167600,2002-03-01
197555,38315,2100 S GLEBE RD,"4-Multiple RPCs, Not A Coded S",430000,2002-03-01
197566,67829,2050 S GLEBE RD,"4-Multiple RPCs, Not A Coded S",430000,2002-03-01
197576,38316,S GLEBE RD,"4-Multiple RPCs, Not A Coded S",430000,2002-03-01
97588,53826,1606 N ADAMS ST,M-Multiple RPCs Land Sale,1249069,2002-02-28
116609,22834,1121 ARLINGTON BLVD 208,5-Not Market Sale,70500,2002-02-28
220837,42765,2852 FORT SCOTT DR,E-Estate Sale,392000,2002-02-28
51215,10180,5200 16th ST N,L-Land Sale,516000,2002-02-28
52791,10499,1111 N JEFFERSON ST,5-Not Market Sale,1100000,2002-02-28
37794,7530,4027 20th ST N,L-Land Sale,295000,2002-02-28
97591,19186,2425 N CUSTIS RD,M-Multiple RPCs Land Sale,1249069,2002-02-28
97614,19192,1610 N ADAMS ST,M-Multiple RPCs Land Sale,1249069,2002-02-28
97626,19194,N CUSTIS RD,"4-Multiple RPCs, Not A Coded S",1249069,2002-02-28
210290,40694,1101 S ARLINGTON RIDGE RD 0408,E-Estate Sale,300000,2002-02-28
220902,42778,604 29th RD S,7-Partial Interest,105000,2002-02-28
96695,18999,1520 N JOHNSON ST,M-Multiple RPCs Land Sale,1000000,2002-02-27
96699,53795,1526 N JOHNSON ST,M-Multiple RPCs Land Sale,1000000,2002-02-27
96804,65163,N JACKSON ST,M-Multiple RPCs Land Sale,1000000,2002-02-27
163882,61375,1700 S MONROE ST,E-Estate Sale,165000,2002-02-27
12983,2563,4817 25th RD N,E-Estate Sale,308800,2002-02-26
162202,31754,821 S ORME ST,E-Estate Sale,125000,2002-02-26
116851,22885,1121 ARLINGTON BLVD 331,7-Partial Interest,10500,2002-02-25
117355,22993,1121 ARLINGTON BLVD 631,7-Partial Interest,10500,2002-02-25
169106,33053,5300 COLUMBIA PIKE 307,C-Condo Parking Space,2000,2002-02-25
166725,32633,4928 25th ST S,5-Not Market Sale,195000,2002-02-25
200129,38778,1401 S BARTON ST 246,E-Estate Sale,173000,2002-02-25
88348,64906,900 N STAFFORD ST 1405,"4-Multiple RPCs, Not A Coded S",315000,2002-02-22
226582,43808,2973 22nd ST S,F-Multiple RPCs Not Market Sal,520000,2002-02-22
89795,17755,901 N STUART ST 4-170,"4-Multiple RPCs, Not A Coded S",315000,2002-02-22
173803,33930,4600 S FOUR MILE RUN DR 0623,"1-Foreclosure, Auction, Bankru",66000,2002-02-22
226561,43803,2952 22nd ST S,F-Multiple RPCs Not Market Sal,520000,2002-02-22
226589,43809,2977 22nd ST S,F-Multiple RPCs Not Market Sal,520000,2002-02-22
226649,43817,1819 N RANDOLPH ST,B-Not Previously Assessed,778391,2002-02-22
221035,42802,2801 S ARLINGTON RIDGE RD,E-Estate Sale,329000,2002-02-22
16746,3323,39th ST N,"4-Multiple RPCs, Not A Coded S",475000,2002-02-20
124230,24382,1321 N ADAMS CT 102,C-Condo Parking Space,9000,2002-02-20
16705,3315,4539 39th ST N,"4-Multiple RPCs, Not A Coded S",475000,2002-02-20
226452,43782,1220 N DANVILLE ST,B-Not Previously Assessed,591925,2002-02-20
173809,33931,4600 S FOUR MILE RUN DR 0624,"1-Foreclosure, Auction, Bankru",41869,2002-02-19
123803,24317,2330 14th ST N 208,C-Condo Parking Space,7000,2002-02-19
53943,10726,2408 N ILLINOIS ST,E-Estate Sale,315000,2002-02-15
163649,52657,1715 S POLLARD ST,E-Estate Sale,184500,2002-02-15
166825,32649,2413 S CULPEPER ST,2-Sale or Gift to Relative,200000,2002-02-15
86412,17131,3800 FAIRFAX DR 1706,E-Estate Sale,289900,2002-02-15
26338,5251,4147 27th ST N,E-Estate Sale,615000,2002-02-14
89837,53588,901 N STUART ST 4-180,C-Condo Parking Space,8000,2002-02-14
4824,56304,5814 26th ST N,L-Land Sale,250000,2002-02-12
152414,29870,3907 9th ST S,"4-Multiple RPCs, Not A Coded S",580000,2002-02-08
152518,52297,9th ST S,"4-Multiple RPCs, Not A Coded S",580000,2002-02-08
226455,43783,1222 N DANVILLE ST,B-Not Previously Assessed,695395,2002-02-07
73596,14687,825 N JEFFERSON ST,E-Estate Sale,280330,2002-02-07
95092,18662,3144 21st ST N,E-Estate Sale,555000,2002-02-06
86229,64844,3800 FAIRFAX DR 1402,"4-Multiple RPCs, Not A Coded S",350000,2002-02-06
86954,53500,3800 FAIRFAX DR 2-34,"4-Multiple RPCs, Not A Coded S",350000,2002-02-06
87637,53520,3800 FAIRFAX DR 3-66,"4-Multiple RPCs, Not A Coded S",350000,2002-02-06
69480,13897,4835 9th ST N,7-Partial Interest,150000,2002-02-05
69483,13898,4837 9th ST N,7-Partial Interest,150000,2002-02-05
113182,53219,1511 N ROLFE ST,"4-Multiple RPCs, Not A Coded S",665000,2002-02-01
113187,22164,1515 N ROLFE ST,"4-Multiple RPCs, Not A Coded S",665000,2002-02-01
124050,24354,2310 14th ST N 405,C-Condo Parking Space,6000,2002-02-01
174928,34127,4600 S FOUR MILE RUN DR 1233,E-Estate Sale,43500,2002-02-01
1522,294,6801 29th ST N,L-Land Sale,339900,2002-01-31
123906,24333,2310 14th ST N 008,C-Condo Parking Space,12000,2002-01-31
155412,30440,128 S FENWICK ST,5-Not Market Sale,300000,2002-01-31
198688,59133,3618 KEMPER RD,"1-Foreclosure, Auction, Bankru",101100,2002-01-31
63711,12693,1119 N ROCHESTER ST,"4-Multiple RPCs, Not A Coded S",339900,2002-01-31
124293,24392,1321 N ADAMS CT 207,C-Condo Parking Space,20000,2002-01-31
63727,54951,N ROCHESTER ST,"4-Multiple RPCs, Not A Coded S",339900,2002-01-31
86302,17115,3800 FAIRFAX DR 1512,"4-Multiple RPCs, Not A Coded S",210000,2002-01-30
218590,42310,2108 S LYNN ST,L-Land Sale,500000,2002-01-30
87092,17254,3800 FAIRFAX DR 2-63,"4-Multiple RPCs, Not A Coded S",210000,2002-01-30
226448,43781,1216 N DANVILLE ST,B-Not Previously Assessed,511787,2002-01-30
226141,60001,2336 LEE HWY,B-Not Previously Assessed,516000,2002-01-29
124082,66053,1320 N WAYNE ST 103,C-Condo Parking Space,7000,2002-01-29
91604,17987,900 N TAYLOR ST 1827,E-Estate Sale,254000,2002-01-29
226138,43720,2338 LEE HWY,B-Not Previously Assessed,504550,2002-01-29
226450,68738,1218 N DANVILLE ST,B-Not Previously Assessed,565365,2002-01-29
71071,14214,649 N TAZEWELL ST,7-Partial Interest,139700,2002-01-29
167202,52769,2534 S WALTER REED DR 00005,7-Partial Interest,185000,2002-01-28
145679,28575,5628 7th RD S,2-Sale or Gift to Relative,90000,2002-01-28
123881,66049,2330 14th ST N 408,C-Condo Parking Space,6000,2002-01-28
23461,4678,CHESTERBROOK RD,"4-Multiple RPCs, Not A Coded S",2350000,2002-01-24
23447,4676,3860 CHESTERBROOK RD,"4-Multiple RPCs, Not A Coded S",2350000,2002-01-24
19348,3852,3817 N RICHMOND ST,5-Not Market Sale,559000,2002-01-24
46763,55491,2225 N CULPEPER ST,E-Estate Sale,75000,2002-01-24
68483,13686,5738 N CARLIN SPRINGS RD,"1-Foreclosure, Auction, Bankru",206100,2002-01-24
124191,24377,1320 N WAYNE ST 403,C-Condo Parking Space,7000,2002-01-24
46962,9346,N CULPEPER ST,E-Estate Sale,75000,2002-01-24
226548,43802,2832 21st RD S,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
87959,17403,4020 9th ST N,L-Land Sale,1500000,2002-01-22
226560,43803,2952 22nd ST S,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226588,43809,2977 22nd ST S,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226600,43810,2173 S GLEBE RD,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226555,60016,2828 21st RD S,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226608,43811,2177 S GLEBE RD,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226581,43808,2973 22nd ST S,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226615,68742,2181 S GLEBE RD,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
226622,43812,2201 S GLEBE RD,F-Multiple RPCs Not Market Sal,1900000,2002-01-22
38586,7699,2005 N NELSON ST,L-Land Sale,270000,2002-01-18
90214,17818,900 N TAYLOR ST 620,E-Estate Sale,272500,2002-01-18
11009,2183,4920 30th ST N,L-Land Sale,750000,2002-01-17
101977,20022,2108 21st RD N,7-Partial Interest,266550,2002-01-16
91515,64988,900 N TAYLOR ST 1804,E-Estate Sale,150000,2002-01-16
148502,29102,4824 9th ST S,L-Land Sale,175000,2002-01-15
156090,30576,24 S OLD GLEBE RD 104-C,7-Partial Interest,41000,2002-01-15
64246,54970,6138 11th RD N,E-Estate Sale,286150,2002-01-14
99386,53884,3812 14th ST N,7-Partial Interest,33000,2002-01-14
224351,43487,3933 27th RD N,B-Not Previously Assessed,1695220,2002-01-14
228202,44022,1807 S FILLMORE ST,L-Land Sale,65000,2002-01-14
95860,18816,1731 N WAYNE ST,7-Partial Interest,33000,2002-01-14
67151,13425,1013 N LIBERTY ST,E-Estate Sale,355000,2002-01-11
173871,33942,4600 S FOUR MILE RUN DR 0638,"1-Foreclosure, Auction, Bankru",93800,2002-01-11
142546,28009,5821 5th ST S,5-Not Market Sale,220000,2002-01-10
132411,26004,3510 8th ST N,B-Not Previously Assessed,750435,2002-01-10
197739,38347,3116 24th ST S,"4-Multiple RPCs, Not A Coded S",190000,2002-01-10
214255,41429,1129 16th ST S,"4-Multiple RPCs, Not A Coded S",500000,2002-01-09
38628,62280,2022 N MONROE ST,"4-Multiple RPCs, Not A Coded S",350000,2002-01-09
38602,7701,2021 N NELSON ST,"4-Multiple RPCs, Not A Coded S",350000,2002-01-09
214246,41427,1127 16th ST S,"4-Multiple RPCs, Not A Coded S",500000,2002-01-09
136304,26779,4141 HENDERSON RD 811,E-Estate Sale,150000,2002-01-08
48171,55535,1905 N EDISON ST,L-Land Sale,150000,2002-01-07
89596,64946,901 N STUART ST 4-114,"4-Multiple RPCs, Not A Coded S",282000,2002-01-04
88665,17532,900 N STAFFORD ST 1807,"4-Multiple RPCs, Not A Coded S",282000,2002-01-04
120757,57219,1011 ARLINGTON BLVD 1043,5-Not Market Sale,72000,2002-01-04
197909,38377,24th ST S,"4-Multiple RPCs, Not A Coded S",190000,2002-01-04
110016,21560,1600 N OAK ST 1616,7-Partial Interest,50000,2002-01-04
198871,38538,3737 S FOUR MILE RUN DR,"1-Foreclosure, Auction, Bankru",110163,2002-01-04
222219,43041,1543 28th ST S,"4-Multiple RPCs, Not A Coded S",11217041,2002-01-03
222299,43056,1501 28th ST S,"4-Multiple RPCs, Not A Coded S",11217041,2002-01-03
222871,43168,1601 26th ST S,"4-Multiple RPCs, Not A Coded S",11217041,2002-01-03
37101,7388,2037 N STAFFORD ST,5-Not Market Sale,295300,2002-01-02
88442,17494,900 N STAFFORD ST 1511,"4-Multiple RPCs, Not A Coded S",189000,2001-12-31
89705,53584,901 N STUART ST 4-143,"4-Multiple RPCs, Not A Coded S",189000,2001-12-31
216539,68425,2307 S JUNE ST,2-Sale or Gift to Relative,180000,2001-12-31
6359,1258,27th ST N,"4-Multiple RPCs, Not A Coded S",1250000,2001-12-28
6349,1256,27th ST N,"4-Multiple RPCs, Not A Coded S",1250000,2001-12-28
100289,53915,1727 21st RD N,"4-Multiple RPCs, Not A Coded S",1529200,2001-12-28
100301,19719,21st RD N,"4-Multiple RPCs, Not A Coded S",1529200,2001-12-28
155143,30390,2311 2nd ST S,5-Not Market Sale,335000,2001-12-28
100308,19720,2125 N ROLFE ST,"4-Multiple RPCs, Not A Coded S",1529200,2001-12-28
6354,1257,2700 N UNDERWOOD ST,"4-Multiple RPCs, Not A Coded S",1250000,2001-12-28
227956,43976,3830 9th ST N PH1W,C-Condo Parking Space,16000,2001-12-28
100278,19716,1712 22nd ST N,"4-Multiple RPCs, Not A Coded S",1529200,2001-12-28
224210,43446,5093 LITTLE FALLS RD,B-Not Previously Assessed,953172,2001-12-27
225274,43611,1202 N JOHNSON ST,B-Not Previously Assessed,595225,2001-12-27
10208,2016,2901 N KENSINGTON ST,7-Partial Interest,243000,2001-12-26
73495,14666,640 N HARRISON ST,7-Partial Interest,69900,2001-12-26
74335,54202,5639 8th RD N,7-Partial Interest,71950,2001-12-26
86148,17085,3800 FAIRFAX DR 1212,"1-Foreclosure, Auction, Bankru",152000,2001-12-26
100480,19756,2143 N ROLFE ST,7-Partial Interest,63000,2001-12-26
100471,19755,2139 N ROLFE ST,7-Partial Interest,63000,2001-12-26
73494,14666,640 N HARRISON ST,7-Partial Interest,71950,2001-12-26
201967,59235,2617 12th ST S,E-Estate Sale,250000,2001-12-21
40406,8041,4754 LEE HWY,"4-Multiple RPCs, Not A Coded S",675000,2001-12-21
40409,8042,4748 LEE HWY,"4-Multiple RPCs, Not A Coded S",675000,2001-12-21
225245,68708,1202 N JACKSON ST,B-Not Previously Assessed,654695,2001-12-21
225281,43612,1210 N JOHNSON ST,B-Not Previously Assessed,604205,2001-12-21
26505,5289,BEECHWOOD CIR,"4-Multiple RPCs, Not A Coded S",650000,2001-12-20
129061,25339,126 BROOKSIDE DR,"4-Multiple RPCs, Not A Coded S",254000,2001-12-20
129064,25340,BROOKSIDE DR,"4-Multiple RPCs, Not A Coded S",254000,2001-12-20
26127,5207,2841 BEECHWOOD CIR,"4-Multiple RPCs, Not A Coded S",650000,2001-12-20
225268,43610,1211 KIRKWOOD RD,B-Not Previously Assessed,528775,2001-12-20
35511,7083,4343 LEE HWY 501,2-Sale or Gift to Relative,130000,2001-12-20
225263,43609,1203 KIRKWOOD RD,B-Not Previously Assessed,532395,2001-12-20
21976,55772,4836 33rd RD N,E-Estate Sale,322000,2001-12-19
107931,21183,1530 KEY BLVD 519,5-Not Market Sale,108000,2001-12-19
107510,21114,1530 KEY BLVD 203,5-Not Market Sale,108000,2001-12-19
108449,21273,1530 KEY BLVD 931,5-Not Market Sale,155000,2001-12-19
51498,10246,1536 N JEFFERSON ST,E-Estate Sale,485000,2001-12-18
221063,68578,2701 S JUNE ST,5-Not Market Sale,300000,2001-12-18
46180,9179,1131 N GEORGE MASON DR,E-Estate Sale,370000,2001-12-17
41831,8310,4764 21st RD N,7-Partial Interest,111494,2001-12-14
220505,42697,1220 OAKCREST RD,B-Not Previously Assessed,1075160,2001-12-14
168675,32979,5203 10th PL S,5-Not Market Sale,155000,2001-12-14
6632,1311,5818 27th ST N,L-Land Sale,270000,2001-12-14
228172,44016,1400 N MEADE ST,B-Not Previously Assessed,2214969,2001-12-13
218879,42363,1430 21st ST S,"4-Multiple RPCs, Not A Coded S",565000,2001-12-12
225266,68710,1207 KIRKWOOD RD,B-Not Previously Assessed,510240,2001-12-12
33636,6715,4019 LEE HWY,6-Quitclaim,100,2001-12-12
226722,43837,4714 25th ST N,B-Not Previously Assessed,734000,2001-12-12
31625,6324,4126 26th RD N,7-Partial Interest,165700,2001-12-12
218885,42364,21st ST S,"4-Multiple RPCs, Not A Coded S",565000,2001-12-12
226469,60012,1234 N DANVILLE ST,B-Not Previously Assessed,586943,2001-12-12
79105,15789,4301 WASHINGTON BLVD,E-Estate Sale,300000,2001-12-11
27470,5484,3611 NELLY CUSTIS DR,E-Estate Sale,465000,2001-12-10
88843,17568,900 N STAFFORD ST 2019,"4-Multiple RPCs, Not A Coded S",280000,2001-12-07
88733,53553,900 N STAFFORD ST 1907,"4-Multiple RPCs, Not A Coded S",270000,2001-12-07
89241,17644,901 N STUART ST 4-023,"4-Multiple RPCs, Not A Coded S",280000,2001-12-07
89585,64945,901 N STUART ST 4-111,"4-Multiple RPCs, Not A Coded S",270000,2001-12-07
168729,32987,5227 10th PL S,5-Not Market Sale,120000,2001-12-07
101928,20014,2106 N SCOTT ST 00043,E-Estate Sale,107000,2001-12-07
90884,17901,900 N TAYLOR ST 1205,"4-Multiple RPCs, Not A Coded S",380000,2001-12-05
224212,43447,5097 LITTLE FALLS RD,B-Not Previously Assessed,1026512,2001-12-05
226476,43787,1302 N DANVILLE ST,B-Not Previously Assessed,587562,2001-12-05
90898,64977,900 N TAYLOR ST 1207,"4-Multiple RPCs, Not A Coded S",380000,2001-12-05
157790,30912,2810 5th ST S,7-Partial Interest,83600,2001-12-05
228086,68774,1717 N EDISON ST,L-Land Sale,150000,2001-12-05
79444,15860,830 N WOODROW ST,5-Not Market Sale,254500,2001-12-04
25053,4993,3080 N QUINCY ST,7-Partial Interest,225000,2001-12-04
97594,19187,1625 N BARTON ST,"4-Multiple RPCs, Not A Coded S",315000,2001-12-03
97629,65193,N BARTON ST,"4-Multiple RPCs, Not A Coded S",315000,2001-12-03
128969,25321,2704 1st RD N,7-Partial Interest,35000,2001-12-03
217164,59719,716 24th ST S,"4-Multiple RPCs, Not A Coded S",330000,2001-11-30
217167,42019,24th ST S,"4-Multiple RPCs, Not A Coded S",330000,2001-11-30
218884,42364,21st ST S,"4-Multiple RPCs, Not A Coded S",565000,2001-11-30
226636,43815,2742 N LEXINGTON ST,B-Not Previously Assessed,756165,2001-11-30
227808,43960,3830 9th ST N 702W,B-Not Previously Assessed,209900,2001-11-30
88433,17493,900 N STAFFORD ST 1509,"4-Multiple RPCs, Not A Coded S",175000,2001-11-30
24354,55853,3618 N PEARY ST,E-Estate Sale,580000,2001-11-30
89889,64955,901 N STUART ST 4-194,"4-Multiple RPCs, Not A Coded S",175000,2001-11-30
88974,53561,900 N STAFFORD ST 2326,"4-Multiple RPCs, Not A Coded S",275000,2001-11-30
89858,53590,901 N STUART ST 4-186,"4-Multiple RPCs, Not A Coded S",275000,2001-11-30
218878,42363,1430 21st ST S,"4-Multiple RPCs, Not A Coded S",565000,2001-11-30
169595,33133,5220 10th PL S,"1-Foreclosure, Auction, Bankru",127300,2001-11-29
161998,31719,812 S ORME ST,5-Not Market Sale,157000,2001-11-28
218788,42348,1519 22nd ST S,5-Not Market Sale,479500,2001-11-28
20257,4038,4607 35th ST N,5-Not Market Sale,650000,2001-11-27
152383,29863,3825 9th ST S,"4-Multiple RPCs, Not A Coded S",289000,2001-11-27
225091,43572,6047 25th ST N,B-Not Previously Assessed,819000,2001-11-27
103881,20398,1813 QUEENS LN 2-154,C-Condo Parking Space,25000,2001-11-27
69326,13865,512 N LIVINGSTON ST,7-Partial Interest,65000,2001-11-27
152502,29886,9th ST S,"4-Multiple RPCs, Not A Coded S",289000,2001-11-27
133050,57620,604 N HIGHLAND ST,L-Land Sale,260000,2001-11-26
161192,31563,827 S VEITCH ST,5-Not Market Sale,255000,2001-11-26
221120,42817,2717 S LANG ST,E-Estate Sale,244000,2001-11-26
226479,60013,1304 N DANVILLE ST,B-Not Previously Assessed,505102,2001-11-21
106196,20841,1774 N TROY ST 15718,7-Partial Interest,104200,2001-11-20
226484,43788,1306 N DANVILLE ST,B-Not Previously Assessed,586746,2001-11-20
23527,62881,N ABINGDON ST,J-Property in 2 Jurisdictions,427500,2001-11-20
133021,66350,603 N HUDSON ST,B-Not Previously Assessed,810000,2001-11-20
7385,1462,3509 N POCOMOKE ST,"1-Foreclosure, Auction, Bankru",290000,2001-11-16
211434,68262,1300 ARMY NAVY DR 0226,"1-Foreclosure, Auction, Bankru",98000,2001-11-16
2127,63270,6307 31st ST N,7-Partial Interest,118000,2001-11-16
36062,55137,2100 N TAYLOR ST,L-Land Sale,260000,2001-11-15
212563,41112,1200 S ARLINGTON RIDGE RD 317,E-Estate Sale,60000,2001-11-15
197677,38335,2186 S GLEBE RD,5-Not Market Sale,235000,2001-11-15
89952,17783,909 N TAYLOR ST,"4-Multiple RPCs, Not A Coded S",66449318,2001-11-14
89957,17784,4250 FAIRFAX DR,"4-Multiple RPCs, Not A Coded S",66449319,2001-11-14
226491,43790,1310 N DANVILLE ST,B-Not Previously Assessed,706727,2001-11-14
227975,43979,3830 9th ST N PH5W,B-Not Previously Assessed,368580,2001-11-14
194971,37840,2015 S LINCOLN ST,7-Partial Interest,25000,2001-11-13
161069,61283,841 S WAYNE ST,B-Not Previously Assessed,522832,2001-11-13
227954,43976,3830 9th ST N PH1W,B-Not Previously Assessed,402415,2001-11-12
227962,43977,3830 9th ST N PH3W,B-Not Previously Assessed,365550,2001-11-12
226721,43836,4710 25th ST N,B-Not Previously Assessed,753191,2001-11-09
227969,43978,3830 9th ST N PH4W,B-Not Previously Assessed,182275,2001-11-09
143563,28189,750 S DICKERSON ST 002,"1-Foreclosure, Auction, Bankru",52000,2001-11-09
227982,43980,3830 9th ST N PH6W,B-Not Previously Assessed,305910,2001-11-09
227912,43971,3830 9th ST N 901W,B-Not Previously Assessed,432810,2001-11-08
227944,43974,3830 9th ST N 907W,B-Not Previously Assessed,219945,2001-11-08
16080,3186,4001 N RICHMOND ST,E-Estate Sale,650000,2001-11-07
111636,53169,2020 WILSON BLVD,"4-Multiple RPCs, Not A Coded S",3900000,2001-11-07
111640,21866,WILSON BLVD,"4-Multiple RPCs, Not A Coded S",3900000,2001-11-07
111644,21867,2021 CLARENDON BLVD,"4-Multiple RPCs, Not A Coded S",3900000,2001-11-07
227949,43975,3830 9th ST N 908W,B-Not Previously Assessed,299370,2001-11-07
111623,64535,16th ST N,"4-Multiple RPCs, Not A Coded S",3900000,2001-11-07
227924,43972,3830 9th ST N 904W,B-Not Previously Assessed,259680,2001-11-07
227932,43973,3830 9th ST N 905W,B-Not Previously Assessed,161850,2001-11-07
183771,35726,4818 29th ST S,7-Partial Interest,105332,2001-11-07
227938,60044,3830 9th ST N 906W,B-Not Previously Assessed,176060,2001-11-07
227919,60043,3830 9th ST N 903W,B-Not Previously Assessed,346430,2001-11-07
59158,11779,2218 N TUCKAHOE ST,7-Partial Interest,140000,2001-11-06
207289,40147,1805 CRYSTAL DR 0713S,5-Not Market Sale,270000,2001-11-06
74032,14770,5624 7th ST N,"4-Multiple RPCs, Not A Coded S",415000,2001-11-05
227874,68769,3830 9th ST N 803W,B-Not Previously Assessed,348670,2001-11-05
73957,14757,5626 7th ST N,"4-Multiple RPCs, Not A Coded S",415000,2001-11-05
227892,43969,3830 9th ST N 805W,B-Not Previously Assessed,402175,2001-11-05
